areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2020-10-07,75_79,205,1096,54.5
E92000001,England,nation,2020-10-07,80_84,174,946,65.3
E92000001,England,nation,2020-10-07,85_89,152,701,79.2
E92000001,England,nation,2020-10-07,90+,125,611,117.3
E92000001,England,nation,2020-10-07,unassigned,17,297,
E92000001,England,nation,2020-10-06,00_04,237,1481,45.7
E92000001,England,nation,2020-10-06,00_59,12679,72583,169.2
E92000001,England,nation,2020-10-06,05_09,196,961,27.2
E92000001,England,nation,2020-10-06,10_14,425,2101,61.2
E92000001,England,nation,2020-10-06,15_19,2621,17730,569.0
E92000001,England,nation,2020-10-06,20_24,2370,13452,387.4
E92000001,England,nation,2020-10-06,25_29,1237,6658,176.5
E92000001,England,nation,2020-10-06,30_34,1119,5941,155.3
E92000001,England,nation,2020-10-06,35_39,946,5120,137.0
E92000001,England,nation,2020-10-06,40_44,821,4463,128.4
E92000001,England,nation,2020-10-06,45_49,903,4795,131.8
E92000001,England,nation,2020-10-06,50_54,974,5241,135.2
E92000001,England,nation,2020-10-06,55_59,830,4640,123.3
E92000001,England,nation,2020-10-06,60+,1740,9394,68.8
E92000001,England,nation,2020-10-06,60_64,544,3040,95.1
E92000001,England,nation,2020-10-06,65_69,322,1814,65.2
E92000001,England,nation,2020-10-06,70_74,267,1470,52.2
E92000001,England,nation,2020-10-06,75_79,173,1010,50.2
E92000001,England,nation,2020-10-06,80_84,165,872,60.2
E92000001,England,nation,2020-10-06,85_89,138,628,70.9
E92000001,England,nation,2020-10-06,90+,131,560,107.5
E92000001,England,nation,2020-10-06,unassigned,39,311,
E92000001,England,nation,2020-10-05,00_04,268,1400,43.2
E92000001,England,nation,2020-10-05,00_59,12429,67546,157.5
E92000001,England,nation,2020-10-05,05_09,185,852,24.1
E92000001,England,nation,2020-10-05,10_14,379,1924,56.0
E92000001,England,nation,2020-10-05,15_19,2677,16998,545.5
E92000001,England,nation,2020-10-05,20_24,2262,12442,358.3
E92000001,England,nation,2020-10-05,25_29,1159,6177,163.8
E92000001,England,nation,2020-10-05,30_34,1029,5446,142.4
E92000001,England,nation,2020-10-05,35_39,910,4698,125.7
E92000001,England,nation,2020-10-05,40_44,837,4108,118.2
E92000001,England,nation,2020-10-05,45_49,902,4402,121.0
E92000001,England,nation,2020-10-05,50_54,941,4834,124.7
E92000001,England,nation,2020-10-05,55_59,880,4265,113.4
E92000001,England,nation,2020-10-05,60+,1743,8761,64.1
E92000001,England,nation,2020-10-05,60_64,546,2830,88.5
E92000001,England,nation,2020-10-05,65_69,310,1696,60.9
E92000001,England,nation,2020-10-05,70_74,283,1350,48.0
E92000001,England,nation,2020-10-05,75_79,214,937,46.6
E92000001,England,nation,2020-10-05,80_84,146,816,56.3
E92000001,England,nation,2020-10-05,85_89,130,597,67.4
E92000001,England,nation,2020-10-05,90+,114,535,102.7
E92000001,England,nation,2020-10-05,unassigned,46,355,
E92000001,England,nation,2020-10-04,00_04,171,1283,39.6
E92000001,England,nation,2020-10-04,00_59,8904,62667,146.1
E92000001,England,nation,2020-10-04,05_09,95,786,22.2
E92000001,England,nation,2020-10-04,10_14,222,1787,52.0
E92000001,England,nation,2020-10-04,15_19,2240,15917,510.8
E92000001,England,nation,2020-10-04,20_24,1713,11445,329.6
E92000001,England,nation,2020-10-04,25_29,785,5745,152.3
E92000001,England,nation,2020-10-04,30_34,708,5141,134.4
E92000001,England,nation,2020-10-04,35_39,634,4391,117.5
E92000001,England,nation,2020-10-04,40_44,564,3792,109.1
E92000001,England,nation,2020-10-04,45_49,579,4059,111.6
E92000001,England,nation,2020-10-04,50_54,629,4460,115.1
E92000001,England,nation,2020-10-04,55_59,564,3861,102.6
E92000001,England,nation,2020-10-04,60+,1051,8056,59.0
E92000001,England,nation,2020-10-04,60_64,346,2629,82.2
E92000001,England,nation,2020-10-04,65_69,224,1598,57.4
E92000001,England,nation,2020-10-04,70_74,145,1227,43.6
E92000001,England,nation,2020-10-04,75_79,126,834,41.5
E92000001,England,nation,2020-10-04,80_84,109,751,51.8
E92000001,England,nation,2020-10-04,85_89,65,534,60.3
E92000001,England,nation,2020-10-04,90+,36,483,92.7
E92000001,England,nation,2020-10-04,unassigned,11,362,
E92000001,England,nation,2020-10-03,00_04,195,1242,38.3
E92000001,England,nation,2020-10-03,00_59,8617,59209,138.1
E92000001,England,nation,2020-10-03,05_09,105,764,21.6
E92000001,England,nation,2020-10-03,10_14,236,1763,51.3
E92000001,England,nation,2020-10-03,15_19,2134,14934,479.3
E92000001,England,nation,2020-10-03,20_24,1607,10662,307.0
E92000001,England,nation,2020-10-03,25_29,746,5503,145.9
E92000001,England,nation,2020-10-03,30_34,693,4831,126.3
E92000001,England,nation,2020-10-03,35_39,618,4186,112.0
E92000001,England,nation,2020-10-03,40_44,502,3586,103.2
E92000001,England,nation,2020-10-03,45_49,610,3848,105.8
E92000001,England,nation,2020-10-03,50_54,629,4249,109.6
E92000001,England,nation,2020-10-03,55_59,542,3641,96.8
E92000001,England,nation,2020-10-03,60+,1164,7612,55.7
E92000001,England,nation,2020-10-03,60_64,383,2488,77.8
E92000001,England,nation,2020-10-03,65_69,230,1511,54.3
E92000001,England,nation,2020-10-03,70_74,181,1168,41.5
E92000001,England,nation,2020-10-03,75_79,126,775,38.6
E92000001,England,nation,2020-10-03,80_84,126,704,48.6
E92000001,England,nation,2020-10-03,85_89,53,502,56.7
E92000001,England,nation,2020-10-03,90+,65,464,89.0
E92000001,England,nation,2020-10-03,unassigned,39,382,
E92000001,England,nation,2020-10-02,00_04,223,1156,35.7
E92000001,England,nation,2020-10-02,00_59,10334,55565,129.6
E92000001,England,nation,2020-10-02,05_09,131,743,21.0
E92000001,England,nation,2020-10-02,10_14,322,1724,50.2
E92000001,England,nation,2020-10-02,15_19,2622,13813,443.3
E92000001,England,nation,2020-10-02,20_24,1963,9885,284.7
E92000001,England,nation,2020-10-02,25_29,913,5227,138.6
E92000001,England,nation,2020-10-02,30_34,840,4584,119.9
E92000001,England,nation,2020-10-02,35_39,696,3959,105.9
E92000001,England,nation,2020-10-02,40_44,640,3443,99.0
E92000001,England,nation,2020-10-02,45_49,591,3605,99.1
E92000001,England,nation,2020-10-02,50_54,716,3991,103.0
E92000001,England,nation,2020-10-02,55_59,677,3435,91.3
E92000001,England,nation,2020-10-02,60+,1322,7106,52.0
E92000001,England,nation,2020-10-02,60_64,435,2320,72.6
E92000001,England,nation,2020-10-02,65_69,262,1419,51.0
E92000001,England,nation,2020-10-02,70_74,220,1114,39.6
E92000001,England,nation,2020-10-02,75_79,138,720,35.8
E92000001,England,nation,2020-10-02,80_84,113,635,43.8
E92000001,England,nation,2020-10-02,85_89,83,478,54.0
E92000001,England,nation,2020-10-02,90+,71,420,80.6
E92000001,England,nation,2020-10-02,unassigned,63,416,
E92000001,England,nation,2020-10-01,00_04,207,1073,33.1
E92000001,England,nation,2020-10-01,00_59,10105,50540,117.8
E92000001,England,nation,2020-10-01,05_09,127,713,20.1
E92000001,England,nation,2020-10-01,10_14,282,1611,46.9
E92000001,England,nation,2020-10-01,15_19,2744,12027,386.0
E92000001,England,nation,2020-10-01,20_24,1821,8810,253.7
E92000001,England,nation,2020-10-01,25_29,947,4887,129.6
E92000001,England,nation,2020-10-01,30_34,777,4282,112.0
E92000001,England,nation,2020-10-01,35_39,676,3711,99.3
E92000001,England,nation,2020-10-01,40_44,560,3174,91.3
E92000001,England,nation,2020-10-01,45_49,647,3472,95.4
E92000001,England,nation,2020-10-01,50_54,710,3683,95.0
E92000001,England,nation,2020-10-01,55_59,607,3097,82.3
E92000001,England,nation,2020-10-01,60+,1257,6517,47.7
E92000001,England,nation,2020-10-01,60_64,407,2117,66.2
E92000001,England,nation,2020-10-01,65_69,244,1336,48.0
E92000001,England,nation,2020-10-01,70_74,230,1013,36.0
E92000001,England,nation,2020-10-01,75_79,114,646,32.1
E92000001,England,nation,2020-10-01,80_84,113,582,40.2
E92000001,England,nation,2020-10-01,85_89,80,442,49.9
E92000001,England,nation,2020-10-01,90+,69,381,73.1
E92000001,England,nation,2020-10-01,unassigned,82,416,
E92000001,England,nation,2020-09-30,00_04,180,982,30.3
E92000001,England,nation,2020-09-30,00_59,9515,45923,107.1
E92000001,England,nation,2020-09-30,05_09,122,670,18.9
E92000001,England,nation,2020-09-30,10_14,235,1555,45.3
E92000001,England,nation,2020-09-30,15_19,2692,10080,323.5
E92000001,England,nation,2020-09-30,20_24,1716,7881,227.0
E92000001,England,nation,2020-09-30,25_29,871,4571,121.2
E92000001,England,nation,2020-09-30,30_34,775,4091,107.0
E92000001,England,nation,2020-09-30,35_39,640,3553,95.0
E92000001,England,nation,2020-09-30,40_44,539,3029,87.1
E92000001,England,nation,2020-09-30,45_49,563,3239,89.0
E92000001,England,nation,2020-09-30,50_54,642,3417,88.2
E92000001,England,nation,2020-09-30,55_59,540,2855,75.9
E92000001,England,nation,2020-09-30,60+,1117,6059,44.4
E92000001,England,nation,2020-09-30,60_64,379,1989,62.2
E92000001,England,nation,2020-09-30,65_69,222,1247,44.8
E92000001,England,nation,2020-09-30,70_74,144,881,31.3
E92000001,England,nation,2020-09-30,75_79,119,603,30.0
E92000001,England,nation,2020-09-30,80_84,100,539,37.2
E92000001,England,nation,2020-09-30,85_89,79,431,48.7
E92000001,England,nation,2020-09-30,90+,74,369,70.8
E92000001,England,nation,2020-09-30,unassigned,31,408,
E92000001,England,nation,2020-09-29,00_04,156,918,28.3
E92000001,England,nation,2020-09-29,00_59,7642,41504,96.8
E92000001,England,nation,2020-09-29,05_09,87,658,18.6
E92000001,England,nation,2020-09-29,10_14,248,1545,45.0
E92000001,England,nation,2020-09-29,15_19,1889,8112,260.3
E92000001,England,nation,2020-09-29,20_24,1360,6944,200.0
E92000001,England,nation,2020-09-29,25_29,756,4315,114.4
E92000001,England,nation,2020-09-29,30_34,624,3821,99.9
E92000001,England,nation,2020-09-29,35_39,524,3367,90.1
E92000001,England,nation,2020-09-29,40_44,466,2904,83.5
E92000001,England,nation,2020-09-29,45_49,510,3085,84.8
E92000001,England,nation,2020-09-29,50_54,567,3149,81.3
E92000001,England,nation,2020-09-29,55_59,455,2686,71.4
E92000001,England,nation,2020-09-29,60+,1107,5678,41.6
E92000001,England,nation,2020-09-29,60_64,334,1833,57.3
E92000001,England,nation,2020-09-29,65_69,204,1172,42.1
E92000001,England,nation,2020-09-29,70_74,147,834,29.6
E92000001,England,nation,2020-09-29,75_79,100,569,28.3
E92000001,England,nation,2020-09-29,80_84,109,508,35.1
E92000001,England,nation,2020-09-29,85_89,107,416,47.0
E92000001,England,nation,2020-09-29,90+,106,346,66.4
E92000001,England,nation,2020-09-29,unassigned,83,478,
E92000001,England,nation,2020-09-28,00_04,151,856,26.4
E92000001,England,nation,2020-09-28,00_59,7550,38459,89.7
E92000001,England,nation,2020-09-28,05_09,119,663,18.7
E92000001,England,nation,2020-09-28,10_14,242,1516,44.1
E92000001,England,nation,2020-09-28,15_19,1596,6770,217.3
E92000001,England,nation,2020-09-28,20_24,1265,6263,180.4
E92000001,England,nation,2020-09-28,25_29,727,4120,109.2
E92000001,England,nation,2020-09-28,30_34,724,3699,96.7
E92000001,England,nation,2020-09-28,35_39,603,3279,87.7
E92000001,England,nation,2020-09-28,40_44,521,2827,81.3
E92000001,England,nation,2020-09-28,45_49,559,2929,80.5
E92000001,England,nation,2020-09-28,50_54,567,2978,76.8
E92000001,England,nation,2020-09-28,55_59,476,2559,68.0
E92000001,England,nation,2020-09-28,60+,1038,5317,38.9
E92000001,England,nation,2020-09-28,60_64,345,1722,53.9
E92000001,England,nation,2020-09-28,65_69,212,1123,40.3
E92000001,England,nation,2020-09-28,70_74,160,784,27.9
E92000001,England,nation,2020-09-28,75_79,111,556,27.7
E92000001,England,nation,2020-09-28,80_84,81,462,31.9
E92000001,England,nation,2020-09-28,85_89,67,371,41.9
E92000001,England,nation,2020-09-28,90+,62,299,57.4
E92000001,England,nation,2020-09-28,unassigned,53,452,
E92000001,England,nation,2020-09-27,00_04,130,796,24.6
E92000001,England,nation,2020-09-27,00_59,5446,35002,81.6
E92000001,England,nation,2020-09-27,05_09,73,652,18.4
E92000001,England,nation,2020-09-27,10_14,198,1497,43.6
E92000001,England,nation,2020-09-27,15_19,1257,5610,180.0
E92000001,England,nation,2020-09-27,20_24,930,5584,160.8
E92000001,England,nation,2020-09-27,25_29,543,3873,102.7
E92000001,England,nation,2020-09-27,30_34,398,3417,89.3
E92000001,England,nation,2020-09-27,35_39,429,3079,82.4
E92000001,England,nation,2020-09-27,40_44,358,2656,76.4
E92000001,England,nation,2020-09-27,45_49,368,2689,73.9
E92000001,England,nation,2020-09-27,50_54,418,2779,71.7
E92000001,England,nation,2020-09-27,55_59,344,2370,63.0
E92000001,England,nation,2020-09-27,60+,607,4845,35.5
E92000001,England,nation,2020-09-27,60_64,205,1564,48.9
E92000001,England,nation,2020-09-27,65_69,137,1022,36.7
E92000001,England,nation,2020-09-27,70_74,86,705,25.1
E92000001,England,nation,2020-09-27,75_79,67,510,25.4
E92000001,England,nation,2020-09-27,80_84,62,428,29.5
E92000001,England,nation,2020-09-27,85_89,33,351,39.6
E92000001,England,nation,2020-09-27,90+,17,265,50.9
E92000001,England,nation,2020-09-27,unassigned,31,467,
E92000001,England,nation,2020-09-26,00_04,109,795,24.5
E92000001,England,nation,2020-09-26,00_59,4973,33642,78.4
E92000001,England,nation,2020-09-26,05_09,84,697,19.7
E92000001,England,nation,2020-09-26,10_14,197,1503,43.7
E92000001,England,nation,2020-09-26,15_19,1013,4792,153.8
E92000001,England,nation,2020-09-26,20_24,830,5226,150.5
E92000001,England,nation,2020-09-26,25_29,470,3814,101.1
E92000001,England,nation,2020-09-26,30_34,446,3427,89.6
E92000001,England,nation,2020-09-26,35_39,391,3073,82.2
E92000001,England,nation,2020-09-26,40_44,359,2626,75.5
E92000001,England,nation,2020-09-26,45_49,367,2642,72.6
E92000001,England,nation,2020-09-26,50_54,371,2728,70.4
E92000001,England,nation,2020-09-26,55_59,336,2319,61.6
E92000001,England,nation,2020-09-26,60+,658,4761,34.9
E92000001,England,nation,2020-09-26,60_64,215,1542,48.2
E92000001,England,nation,2020-09-26,65_69,138,996,35.8
E92000001,England,nation,2020-09-26,70_74,127,698,24.8
E92000001,England,nation,2020-09-26,75_79,71,508,25.3
E92000001,England,nation,2020-09-26,80_84,57,409,28.2
E92000001,England,nation,2020-09-26,85_89,29,344,38.9
E92000001,England,nation,2020-09-26,90+,21,264,50.7
E92000001,England,nation,2020-09-26,unassigned,73,479,
E92000001,England,nation,2020-09-25,00_04,140,809,25.0
E92000001,England,nation,2020-09-25,00_59,5309,32372,75.5
E92000001,England,nation,2020-09-25,05_09,101,711,20.1
E92000001,England,nation,2020-09-25,10_14,209,1516,44.1
E92000001,England,nation,2020-09-25,15_19,836,4201,134.8
E92000001,England,nation,2020-09-25,20_24,888,4934,142.1
E92000001,England,nation,2020-09-25,25_29,573,3770,100.0
E92000001,England,nation,2020-09-25,30_34,538,3356,87.7
E92000001,England,nation,2020-09-25,35_39,448,3041,81.3
E92000001,England,nation,2020-09-25,40_44,371,2576,74.1
E92000001,England,nation,2020-09-25,45_49,458,2560,70.4
E92000001,England,nation,2020-09-25,50_54,408,2649,68.4
E92000001,England,nation,2020-09-25,55_59,339,2249,59.8
E92000001,England,nation,2020-09-25,60+,733,4547,33.3
E92000001,England,nation,2020-09-25,60_64,232,1475,46.1
E92000001,England,nation,2020-09-25,65_69,179,953,34.2
E92000001,England,nation,2020-09-25,70_74,119,645,22.9
E92000001,England,nation,2020-09-25,75_79,64,479,23.8
E92000001,England,nation,2020-09-25,80_84,60,391,27.0
E92000001,England,nation,2020-09-25,85_89,47,343,38.7
E92000001,England,nation,2020-09-25,90+,32,261,50.1
E92000001,England,nation,2020-09-25,unassigned,63,474,
E92000001,England,nation,2020-09-24,00_04,116,776,24.0
E92000001,England,nation,2020-09-24,00_59,5488,30825,71.9
E92000001,England,nation,2020-09-24,05_09,84,717,20.3
E92000001,England,nation,2020-09-24,10_14,226,1509,43.9
E92000001,England,nation,2020-09-24,15_19,797,3716,119.3
E92000001,England,nation,2020-09-24,20_24,892,4599,132.4
E92000001,England,nation,2020-09-24,25_29,631,3661,97.1
E92000001,England,nation,2020-09-24,30_34,586,3213,84.0
E92000001,England,nation,2020-09-24,35_39,518,2973,79.5
E92000001,England,nation,2020-09-24,40_44,415,2526,72.7
E92000001,England,nation,2020-09-24,45_49,414,2408,66.2
E92000001,England,nation,2020-09-24,50_54,444,2569,66.3
E92000001,England,nation,2020-09-24,55_59,365,2158,57.4
E92000001,England,nation,2020-09-24,60+,799,4306,31.5
E92000001,England,nation,2020-09-24,60_64,279,1429,44.7
E92000001,England,nation,2020-09-24,65_69,155,863,31.0
E92000001,England,nation,2020-09-24,70_74,98,588,20.9
E92000001,England,nation,2020-09-24,75_79,71,465,23.1
E92000001,England,nation,2020-09-24,80_84,70,369,25.5
E92000001,England,nation,2020-09-24,85_89,69,330,37.3
E92000001,England,nation,2020-09-24,90+,57,262,50.3
E92000001,England,nation,2020-09-24,unassigned,74,447,
E92000001,England,nation,2020-09-23,00_04,116,748,23.1
E92000001,England,nation,2020-09-23,00_59,5096,28814,67.2
E92000001,England,nation,2020-09-23,05_09,110,731,20.7
E92000001,England,nation,2020-09-23,10_14,225,1468,42.7
E92000001,England,nation,2020-09-23,15_19,724,3244,104.1
E92000001,England,nation,2020-09-23,20_24,779,4191,120.7
E92000001,England,nation,2020-09-23,25_29,615,3449,91.4
E92000001,England,nation,2020-09-23,30_34,505,2983,78.0
E92000001,England,nation,2020-09-23,35_39,454,2823,75.5
E92000001,England,nation,2020-09-23,40_44,414,2418,69.6
E92000001,England,nation,2020-09-23,45_49,409,2292,63.0
E92000001,England,nation,2020-09-23,50_54,374,2440,63.0
E92000001,England,nation,2020-09-23,55_59,371,2027,53.9
E92000001,England,nation,2020-09-23,60+,736,3986,29.2
E92000001,England,nation,2020-09-23,60_64,223,1314,41.1
E92000001,England,nation,2020-09-23,65_69,147,790,28.4
E92000001,England,nation,2020-09-23,70_74,97,561,19.9
E92000001,England,nation,2020-09-23,75_79,85,446,22.2
E92000001,England,nation,2020-09-23,80_84,69,336,23.2
E92000001,England,nation,2020-09-23,85_89,64,301,34.0
E92000001,England,nation,2020-09-23,90+,51,238,45.7
E92000001,England,nation,2020-09-23,unassigned,101,396,
E92000001,England,nation,2020-09-22,00_04,94,706,21.8
E92000001,England,nation,2020-09-22,00_59,4597,26972,62.9
E92000001,England,nation,2020-09-22,05_09,92,706,19.9
E92000001,England,nation,2020-09-22,10_14,219,1397,40.7
E92000001,England,nation,2020-09-22,15_19,547,2806,90.1
E92000001,England,nation,2020-09-22,20_24,679,3865,111.3
E92000001,England,nation,2020-09-22,25_29,561,3242,86.0
E92000001,England,nation,2020-09-22,30_34,502,2826,73.9
E92000001,England,nation,2020-09-22,35_39,436,2662,71.2
E92000001,England,nation,2020-09-22,40_44,389,2318,66.7
E92000001,England,nation,2020-09-22,45_49,354,2181,59.9
E92000001,England,nation,2020-09-22,50_54,396,2367,61.1
E92000001,England,nation,2020-09-22,55_59,328,1896,50.4
E92000001,England,nation,2020-09-22,60+,746,3753,27.5
E92000001,England,nation,2020-09-22,60_64,223,1239,38.8
E92000001,England,nation,2020-09-22,65_69,155,737,26.5
E92000001,England,nation,2020-09-22,70_74,97,533,18.9
E92000001,England,nation,2020-09-22,75_79,87,423,21.0
E92000001,England,nation,2020-09-22,80_84,63,319,22.0
E92000001,England,nation,2020-09-22,85_89,62,267,30.2
E92000001,England,nation,2020-09-22,90+,59,235,45.1
E92000001,England,nation,2020-09-22,unassigned,57,316,
E92000001,England,nation,2020-09-21,00_04,91,660,20.4
E92000001,England,nation,2020-09-21,00_59,4093,24953,58.2
E92000001,England,nation,2020-09-21,05_09,108,717,20.3
E92000001,England,nation,2020-09-21,10_14,223,1333,38.8
E92000001,England,nation,2020-09-21,15_19,436,2476,79.5
E92000001,England,nation,2020-09-21,20_24,586,3521,101.4
E92000001,England,nation,2020-09-21,25_29,480,2980,79.0
E92000001,England,nation,2020-09-21,30_34,442,2592,67.8
E92000001,England,nation,2020-09-21,35_39,403,2499,66.9
E92000001,England,nation,2020-09-21,40_44,350,2145,61.7
E92000001,England,nation,2020-09-21,45_49,319,2061,56.6
E92000001,England,nation,2020-09-21,50_54,368,2193,56.6
E92000001,England,nation,2020-09-21,55_59,287,1776,47.2
E92000001,England,nation,2020-09-21,60+,566,3461,25.3
E92000001,England,nation,2020-09-21,60_64,187,1142,35.7
E92000001,England,nation,2020-09-21,65_69,111,636,22.8
E92000001,England,nation,2020-09-21,70_74,81,493,17.5
E92000001,England,nation,2020-09-21,75_79,65,387,19.3
E92000001,England,nation,2020-09-21,80_84,47,307,21.2
E92000001,England,nation,2020-09-21,85_89,47,270,30.5
E92000001,England,nation,2020-09-21,90+,28,226,43.4
E92000001,England,nation,2020-09-21,unassigned,68,284,
E92000001,England,nation,2020-09-20,00_04,129,609,18.8
E92000001,England,nation,2020-09-20,00_59,4086,23387,54.5
E92000001,England,nation,2020-09-20,05_09,118,696,19.7
E92000001,England,nation,2020-09-20,10_14,204,1222,35.6
E92000001,England,nation,2020-09-20,15_19,439,2266,72.7
E92000001,England,nation,2020-09-20,20_24,572,3271,94.2
E92000001,England,nation,2020-09-20,25_29,484,2807,74.4
E92000001,England,nation,2020-09-20,30_34,408,2461,64.3
E92000001,England,nation,2020-09-20,35_39,423,2364,63.2
E92000001,England,nation,2020-09-20,40_44,328,2011,57.8
E92000001,England,nation,2020-09-20,45_49,321,1973,54.2
E92000001,England,nation,2020-09-20,50_54,367,2055,53.0
E92000001,England,nation,2020-09-20,55_59,293,1652,43.9
E92000001,England,nation,2020-09-20,60+,523,3283,24.0
E92000001,England,nation,2020-09-20,60_64,183,1053,32.9
E92000001,England,nation,2020-09-20,65_69,111,596,21.4
E92000001,England,nation,2020-09-20,70_74,79,454,16.1
E92000001,England,nation,2020-09-20,75_79,65,365,18.2
E92000001,England,nation,2020-09-20,80_84,43,311,21.5
E92000001,England,nation,2020-09-20,85_89,26,273,30.8
E92000001,England,nation,2020-09-20,90+,16,231,44.3
E92000001,England,nation,2020-09-20,unassigned,43,242,
E92000001,England,nation,2020-09-19,00_04,123,530,16.4
E92000001,England,nation,2020-09-19,00_59,3703,20766,48.4
E92000001,England,nation,2020-09-19,05_09,98,671,19.0
E92000001,England,nation,2020-09-19,10_14,210,1103,32.1
E92000001,England,nation,2020-09-19,15_19,422,1984,63.7
E92000001,England,nation,2020-09-19,20_24,538,2886,83.1
E92000001,England,nation,2020-09-19,25_29,426,2471,65.5
E92000001,England,nation,2020-09-19,30_34,375,2187,57.2
E92000001,England,nation,2020-09-19,35_39,359,2075,55.5
E92000001,England,nation,2020-09-19,40_44,309,1825,52.5
E92000001,England,nation,2020-09-19,45_49,285,1790,49.2
E92000001,England,nation,2020-09-19,50_54,292,1800,46.4
E92000001,England,nation,2020-09-19,55_59,266,1444,38.4
E92000001,England,nation,2020-09-19,60+,444,3016,22.1
E92000001,England,nation,2020-09-19,60_64,148,936,29.3
E92000001,England,nation,2020-09-19,65_69,95,536,19.3
E92000001,England,nation,2020-09-19,70_74,74,414,14.7
E92000001,England,nation,2020-09-19,75_79,42,338,16.8
E92000001,England,nation,2020-09-19,80_84,39,294,20.3
E92000001,England,nation,2020-09-19,85_89,28,266,30.0
E92000001,England,nation,2020-09-19,90+,18,232,44.5
E92000001,England,nation,2020-09-19,unassigned,68,200,
E92000001,England,nation,2020-09-18,00_04,107,464,14.3
E92000001,England,nation,2020-09-18,00_59,3762,19006,44.3
E92000001,England,nation,2020-09-18,05_09,107,657,18.6
E92000001,England,nation,2020-09-18,10_14,202,987,28.7
E92000001,England,nation,2020-09-18,15_19,351,1757,56.4
E92000001,England,nation,2020-09-18,20_24,553,2622,75.5
E92000001,England,nation,2020-09-18,25_29,464,2247,59.6
E92000001,England,nation,2020-09-18,30_34,395,2029,53.1
E92000001,England,nation,2020-09-18,35_39,380,1905,51.0
E92000001,England,nation,2020-09-18,40_44,321,1678,48.3
E92000001,England,nation,2020-09-18,45_49,306,1663,45.7
E92000001,England,nation,2020-09-18,50_54,328,1674,43.2
E92000001,England,nation,2020-09-18,55_59,248,1323,35.2
E92000001,England,nation,2020-09-18,60+,492,2852,20.9
E92000001,England,nation,2020-09-18,60_64,186,888,27.8
E92000001,England,nation,2020-09-18,65_69,89,498,17.9
E92000001,England,nation,2020-09-18,70_74,62,376,13.4
E92000001,England,nation,2020-09-18,75_79,50,327,16.3
E92000001,England,nation,2020-09-18,80_84,38,280,19.3
E92000001,England,nation,2020-09-18,85_89,34,256,28.9
E92000001,England,nation,2020-09-18,90+,33,227,43.6
E92000001,England,nation,2020-09-18,unassigned,36,133,
E92000001,England,nation,2020-09-17,00_04,88,425,13.1
E92000001,England,nation,2020-09-17,00_59,3477,17746,41.4
E92000001,England,nation,2020-09-17,05_09,98,659,18.6
E92000001,England,nation,2020-09-17,10_14,185,930,27.1
E92000001,England,nation,2020-09-17,15_19,325,1627,52.2
E92000001,England,nation,2020-09-17,20_24,484,2458,70.8
E92000001,England,nation,2020-09-17,25_29,419,2075,55.0
E92000001,England,nation,2020-09-17,30_34,356,1919,50.2
E92000001,England,nation,2020-09-17,35_39,368,1745,46.7
E92000001,England,nation,2020-09-17,40_44,307,1570,45.2
E92000001,England,nation,2020-09-17,45_49,298,1569,43.1
E92000001,England,nation,2020-09-17,50_54,315,1525,39.4
E92000001,England,nation,2020-09-17,55_59,234,1244,33.1
E92000001,England,nation,2020-09-17,60+,479,2747,20.1
E92000001,England,nation,2020-09-17,60_64,164,817,25.6
E92000001,England,nation,2020-09-17,65_69,82,481,17.3
E92000001,England,nation,2020-09-17,70_74,71,378,13.4
E92000001,England,nation,2020-09-17,75_79,52,316,15.7
E92000001,England,nation,2020-09-17,80_84,37,283,19.5
E92000001,England,nation,2020-09-17,85_89,40,250,28.2
E92000001,England,nation,2020-09-17,90+,33,222,42.6
E92000001,England,nation,2020-09-17,unassigned,23,101,
E92000001,England,nation,2020-09-16,00_04,74,411,12.7
E92000001,England,nation,2020-09-16,00_59,3254,17002,39.6
E92000001,England,nation,2020-09-16,05_09,85,680,19.2
E92000001,England,nation,2020-09-16,10_14,154,879,25.6
E92000001,England,nation,2020-09-16,15_19,286,1558,50.0
E92000001,England,nation,2020-09-16,20_24,453,2355,67.8
E92000001,England,nation,2020-09-16,25_29,408,2008,53.2
E92000001,England,nation,2020-09-16,30_34,348,1871,48.9
E92000001,England,nation,2020-09-16,35_39,293,1649,44.1
E92000001,England,nation,2020-09-16,40_44,314,1499,43.1
E92000001,England,nation,2020-09-16,45_49,298,1497,41.1
E92000001,England,nation,2020-09-16,50_54,301,1420,36.6
E92000001,England,nation,2020-09-16,55_59,240,1175,31.2
E92000001,England,nation,2020-09-16,60+,503,2659,19.5
E92000001,England,nation,2020-09-16,60_64,148,754,23.6
E92000001,England,nation,2020-09-16,65_69,94,470,16.9
E92000001,England,nation,2020-09-16,70_74,69,372,13.2
E92000001,England,nation,2020-09-16,75_79,62,309,15.4
E92000001,England,nation,2020-09-16,80_84,52,284,19.6
E92000001,England,nation,2020-09-16,85_89,30,232,26.2
E92000001,England,nation,2020-09-16,90+,48,238,45.7
E92000001,England,nation,2020-09-16,unassigned,21,97,
E92000001,England,nation,2020-09-15,00_04,48,398,12.3
E92000001,England,nation,2020-09-15,00_59,2578,16260,37.9
E92000001,England,nation,2020-09-15,05_09,103,695,19.6
E92000001,England,nation,2020-09-15,10_14,155,808,23.5
E92000001,England,nation,2020-09-15,15_19,217,1509,48.4
